ETC_20150317_000001	Kepa
ETC_20151001_015005	Den Leuten helfen, die von den Monstern angegriffen werden
ETC_20151001_015006	Verbrenne den Altar des Theologen (1)
ETC_20151001_015007	Verbrenne den Altar des Theologen (2)
ETC_20151001_015008	Die Geschichte des Theologen, Wiederherstellung (1)
ETC_20151001_015009	Die Steine besorgen, damit sie für die Wiederherstellung genutzt werden können
ETC_20151001_015010	Die Geschichte des Theologen, Wiederherstellung (2)
ETC_20151001_015011	Die Geschichte des Theologen, Wiederherstellung (3)
ETC_20151001_015012	Mach bei den Offenbarer-Anfängern bei den Feldern von Klaipeda und Orsha Werbung für den Händler.
ETC_20151001_015013	Die heiligen Relikte finden
ETC_20151001_015014	Mithilfe des Forschers die vergrabenen heiligen Relikte finden
ETC_20151001_015015	Die frische Körperflüssigkeit von Monstern besorgen
ETC_20151001_015016	Von den Felsen in der Nähe den Stein besorgen
ETC_20151001_015017	Die Lederschnur von den Monstern besorgen
ETC_20151001_015018	Die Lederschnüre verbinden, um ein Buch zu binden
ETC_20151001_015019	Ziel-NSC für die Verteidigung der Hochebene
ETC_20151001_015020	Einhändiges Schwert und Dolch
ETC_20151001_015021	Einhändiges Schwert und Zweitwaffe
ETC_20151001_015022	Armbrust und Dolch
ETC_20151001_015023	Einhändiger Speer und Dolch
ETC_20151001_015024	Einhändiger Speer und Zweitwaffe
ETC_20151001_015025	Stumpfer Dolch
ETC_20151001_015026	Stumpfe Zweitwaffe
ETC_20151001_015027	Pistolen und Dolch
ETC_20151001_015028	/indun
ETC_20151001_015029	Ich möchte empfohlen werden.
ETC_20151001_015030	Dieser Detektor funktioniert nicht!
ETC_20151001_015031	Dieser Detektor funktioniert gut.
ETC_20151001_015032	Der Barrierestein versperrt den Zugang!
ETC_20151001_015033	Du hast den benötigten letzten Atem erhalten!
ETC_20151001_015034	Die Andenken der Monster erhalten!
ETC_20151001_015035	Kämpfe gegen den Fluch des Terminals!
ETC_20151001_015036	Die Göttinnenstatue reagiert nicht.
ETC_20151001_015037	Nach Sprengpulver suchen
ETC_20151001_015038	Es konnte kein Sprengpulver gefunden werden!
ETC_20151001_015039	Du hast das Sprengpulver erhalten!
ETC_20151001_015040	Das ist kein versteinerter Grabräuber!
ETC_20151001_015041	Eine Steinsäule beschwören
ETC_20151001_015042	Du hast ein Fragment erhalten, in das ein Romuva-Muster eingraviert ist!
ETC_20151001_015043	Du hast bereits ein Fragment der Säule!
ETC_20151001_015044	Den Segen des Kedorlaomer Händlers erlangen
ETC_20151001_015045	Du hast die Bewerbung erfolgreich abgeschlossen!
ETC_20151001_015046	Deine Stufe des Offenbarers liegt nicht zwischen 1 und 10!
ETC_20151001_015047	Fallen aufstellen
ETC_20151001_015048	Du hast die Fallen aufgestellt. Sie werden für 20 Sekunden aktiv bleiben!
ETC_20151001_015049	Ein Monster ist in die Falle gegangen.
ETC_20151001_015050	Die Körperflüssigkeit extrahieren
ETC_20151001_015051	Du hast die gesamte Körperflüssigkeit extrahiert!
ETC_20151001_015052	Du hast alle Steine erhalten, die benötigt werden!
ETC_20151001_015053	Die Lederschnüre verbinden, um damit ein Buch binden zu können
ETC_20151001_015054	Du hast mehrere Lederschnüre verbunden, sodass man damit ein Buch binden kann!
ETC_20151001_015055	Du hast die Lederschnur erhalten!
ETC_20151001_015056	Die Forschungsdokumente sind alle runtergefallen!
ETC_20151001_015057	Du hast Forschungsmaterialien erhalten!
ETC_20151001_015058	Du hast nicht genügend Forschungsmaterialien.
ETC_20151001_015059	Der Offenbarer hat die Vorteile zuvor bereits erhalten.
ETC_20151001_015060	Der Offenbarer erhält bereits die Vorteile.{nl}Sieh dich nach einem anderen Offenbarer um.
ETC_20151001_015061	Du hast das göttliche Objekt erhalten!
ETC_20151001_015062	Den Detektor aktvieren
ETC_20151001_015063	Du hast die Stelle gefunden, an der sich das göttliche Objekt befindet.
ETC_20151001_015064	Du kannst die Stelle nicht finden, an der sich das göttliche Objekt befindet.{nl}Bitte erneut aktivieren.
ETC_20151001_015065	Offenbar ist das göttliche Gerät nicht innerhalb der Reichweite des Detektors.{nl}Bewege dich innerhalb der Reichweite auf der Karte umher, um es wieder zu aktivieren.
ETC_20151001_015066	Die Position wird vom Detektor angezeigt.
ETC_20151001_015067	Ausgraben
ETC_20151001_015068	Du hast das göttliche Objekt gefunden!
ETC_20151001_015069	Du hast das Leuchtsignal abgefeuert.{nl}Besiege die Dämonen, die sich dir nähern!
ETC_20151001_015070	Du hast die Dämonen besiegt, die von deinem Leuchtsignal angelockt wurden!
ETC_20151001_015071	Du hast die Signalfalle vorbereitet.{nl}Beschütze sie, um die Dämonen damit anzulocken!
ETC_20151001_015072	Jemand ruft dich von dort oben.
ETC_20151001_015073	Du hast das schwarze Kraut erhalten.
ETC_20151001_015074	Du kannst es nur auf der Sutatis-Handelsroute nutzen.
ETC_20151001_015075	Stirb, du Monster!
ETC_20151001_015076	Wir werden helfen!
ETC_20151001_015077	Rache!
ETC_20151001_015078	Was?! Wie dreist bist du denn?
ETC_20151001_015079	Sag das noch mal!
ETC_20151001_015080	Du sagst, er ist dein Freund, und du weißt nicht, wo er begraben ist?
ETC_20151001_015081	Schauen wir mal, wer recht hat!
ETC_20151001_015082	Das scheint nicht Gailus Legwyn zu sein.
ETC_20151001_015083	Den unbekannten Grabstein überprüfen
ETC_20151001_015084	Warum störst du meinen Schlaf, und wer bist du?
ETC_20151001_015085	Wie unhöflich von dir, mich zu wecken!
ETC_20151001_015086	Bist du ein Freund von Erikas?
ETC_20151001_015087	Lass mich in Ruhe …
ETC_20151001_015088	Du scheinst wie ich schon vieles durchgemacht zu haben.
ETC_20151001_015089	Folge mir …
ETC_20151001_015090	Du hast Gailus Legwyn gefunden.
ETC_20151001_015091	Du hast Geisterrauch eingesammelt.
ETC_20151001_015092	Den Geisterrauch reiben
ETC_20151001_015093	Du hast einen Diener der Familie Legwyn gefunden.
ETC_20151001_015094	Die Legwyns rufen nach mir!
ETC_20151001_015095	Du hast Grizinas Objekt Irmantas gegeben.
ETC_20151001_015096	He! Hier!
ETC_20151001_015097	Schnell.{nl}Sein Leben hängt von dir ab …
ETC_20151001_015098	Jetzt können wir den Harugal rufen.
ETC_20151001_015099	Sei Nahrung für Holhen.
ETC_20151001_015100	Du bist viel zu schwach …
ETC_20151001_015101	Was glaubst du, wie lange ich das aushalten kann?
ETC_20151001_015102	Dämonenfürst Hauberk hat die Kraft der Dämonen aufgesaugt!
ETC_20151001_015103	Du hast die Dämonen besiegt, die angelockt wurden!
ETC_20151001_015104	Uff …
ETC_20151001_015105	Uff, die Wunde ist schlimmer geworden …
ETC_20151001_015106	Das Monster ist unter dem Grabstein erschienen!
ETC_20151001_015107	Du hast das Buch des Ablasshändlermeisters gefunden!
ETC_20151001_015108	Das scheint nicht das Buch des Ablasshändlermeisters zu sein.
ETC_20151001_015109	Das Romuva der Läuterung einrichten
ETC_20151001_015110	Als du das Romuva der Läuterung einrichtest, wird die dämonische Energie geschwächt.
ETC_20151001_015111	An diesem Ort steht das Romuva der Läuterung bereits!
ETC_20151001_015112	Es geht dir nicht gut!
ETC_20151001_015113	Die Bombe suchen
ETC_20151001_015114	Du hast die Bombe gefunden!
ETC_20151001_015115	Diese Wache hat keine Bombe.
ETC_20151001_015116	Der Widerstand der Wache ist zu stark.
ETC_20151001_015117	Du hast die dröhnende Bombe platziert.
ETC_20151001_015118	Du hast eine alte, nicht explodierte Bombe gefunden.{nl}Suche nach jemandem, der sich wahrscheinlich mit der Bombe auskennt.
ETC_20151001_015119	Du hast eine alte, nicht explodierte Bombe gefunden.{nl}Benutze den Werkzeugkasten zur Bombenentschärfung.
ETC_20151001_015120	Die Falle wurde entschärft!
ETC_20151001_015121	Die Barrikade errichten
ETC_20151001_015122	Du hast die Barrikade errichtet!
ETC_20151001_015123	Du konntest Amanda nicht beschützen.
ETC_20151001_015124	Als die Zauberpuppe des Grabhüters zerstört wurde, wurde auch die Barriere zerstört!
ETC_20151001_015125	Du kannst es nicht zerstören, weil eine unbekannte Kraft{nl}das heilige Relikt des Ordens umgibt.
ETC_20151001_015126	Kadaver
ETC_20151001_015127	Kadaver eines Gläubigen
ETC_20151001_015128	Du hast eine versteckte Liste mit Gutsbesitzern gefunden.
ETC_20151001_015129	Du kannst keine weiteren der benötigten Dokumente finden.
ETC_20151001_015130	Das Recht, im der Region um Kaliss einen Garten zu besitzen.
ETC_20151001_015131	Es scheint, dass es nicht in dieser Truhe ist.
ETC_20151001_015132	Du hast die Schamanenpuppe der Wache gefunden!
ETC_20151001_015133	Du hast alles Benötigte gefunden.
ETC_20151001_015134	Du hast die Liste mit Gutsbesitzern verbrannt.
ETC_20151001_015135	Du brauchst mehr als Holz, um sie zu verbrennen.
ETC_20151001_015136	Ohnmächtiges Frettchen
ETC_20151001_015137	Futter stehlen
ETC_20151001_015138	Die Frettchen rufen ihre Begleiter.
ETC_20151001_015139	Du kannst das dämonische Totem nicht zerstören, es sei denn, du besiegst die Dämonen, die es beschützen.
ETC_20151001_015140	Den verdächtigen Korb überprüfen
ETC_20151001_015141	Du hast frische Lebensmittel gefunden.
ETC_20151001_015142	Die frischen Lebensmittel verschmutzen
ETC_20151001_015143	Frische Lebensmittel
ETC_20151001_015144	Du hast die Skulptur des Friedens platziert.
ETC_20151001_015145	Als du die Skulptur des Friedens aufstelltest, wurden die Frettchen wilder.
ETC_20151001_015146	Das Mädchen verschwand irgendwo, nachdem es die Frettchen gesehen hatte, die plötzlich aufgetaucht waren.
ETC_20151001_015147	Schlafkraut einsammeln
ETC_20151001_015148	Du hast Schlafkraut eingesammelt.
ETC_20151001_015149	Du kannst dich nicht bewegen, weil du ganz schläfrig bist.
ETC_20151001_015150	Die Schnüre aufschnüren
ETC_20151001_015151	Vielen Dank.
ETC_20151001_015152	Du bist sicher angekommen, ohne von den Wachen erwischt zu werden.
ETC_20151001_015153	Du hast Sprengstoff gefunden.
ETC_20151001_015154	Ich zähle auf dich!
ETC_20151001_015155	Ich lebe noch … Vielen Dank!
ETC_20151001_015156	Du konntest Higgs nicht beschützen.
ETC_20151001_015157	Der Schrein ist wieder in seinen vorherigen Zustand versetzt worden.
ETC_20151001_015158	Du hast den magischen Romuva-Kreis aktiviert.
ETC_20151001_015159	Wenn du die Kugel in der Mitte aktivierst, werden alle Schreine wieder in ihren Ursprungszustand versetzt.{nl}Aufgabe: Den Schrein oben aktivieren.
ETC_20151001_015160	Wenn du die Kugel in der Mitte aktivierst, werden alle Schreine wieder in ihren Ursprungszustand versetzt.{nl}Aufgabe: Den Schrein links aktivieren.
ETC_20151001_015161	Wenn du die Kugel in der Mitte aktivierst, werden alle Schreine wieder in ihren Ursprungszustand versetzt.{nl}Aufgabe: Den Schrein rechts aktivieren.
ETC_20151001_015162	Wenn du die Kugel in der Mitte aktivierst, werden alle Schreine wieder in ihren Ursprungszustand versetzt.{nl}Aufgabe: Den Schrein unten aktivieren.
ETC_20151001_015163	Der magische Kreis hat die Vitalität des Monsters absorbiert!
ETC_20151001_015164	Der magische Kreis wurde aufgeladen!
ETC_20151001_015165	Kartoffeln einsammeln
ETC_20151001_015166	Den beschädigten Wagen einsammeln
ETC_20151001_015167	Der ist zu rostig, den kann man nicht benutzen.
ETC_20151001_015168	Die Baumrinde abschälen
ETC_20151001_015169	Du hast die Baumrinde abgeschält.
ETC_20151001_015170	Dieser Baum ist bereits ausgetrocknet und tot!
ETC_20151001_015171	Es ist nicht angemessen, irgendwas darauf zu schreiben.
ETC_20151001_015172	Energiequelle
ETC_20151001_015173	Die Situation erklären
ETC_20151001_015174	Da ist bereits ein zurückgehaltener Geist.
ETC_20151001_015175	Du hast den Geist in das Gerät für Geistererinnerungen geleitet.
ETC_20151001_015176	Welche Art Erinnerungen hast du?
ETC_20151001_015177	Wir sind nicht die Werkzeuge für einen alten Verwalter!
ETC_20151001_015178	Du wirst vom Eminenten betrogen!
ETC_20151001_015179	Lass uns in Ruhe!
ETC_20151001_015180	Welches Gerät wurde von Ruklys zerstört?
ETC_20151001_015181	Ich werde dir folgen.
ETC_20151001_015182	Da sind keine brauchbaren Komponenten.
ETC_20151001_015183	Nach Komponenten suchen
ETC_20151001_015184	Ruklys Armeeoffizier
ETC_20151001_015185	Zurückkehren
ETC_20151001_015186	Nach Holz suchen
ETC_20151001_015187	Du hast Holz für Barrikaden gefunden.
ETC_20151001_015188	Du hast bereits Holz.
ETC_20151001_015189	Hier gibt es kein Holz, das für eine Barrikade genutzt werden könnte.
ETC_20151001_015190	Da ist ein alter Mann.
ETC_20151001_015191	Die Flagge der Dämonen nehmen
ETC_20151001_015192	Rückzugsbefehl!
ETC_20151001_015193	Du hast dem Geist des Truppmitglieds von Ruklys einen Befehl erteilt:{nl}Rückzug
ETC_20151001_015194	Horn blasen
ETC_20151001_015195	Mist! Ich bin bemerkt worden!
ETC_20151001_015196	Halte durch!
ETC_20151001_015197	Nicht sterben!
ETC_20151001_015198	Ich werde gehen!
ETC_20151001_015199	In der Nähe finden sich keine Gegenstände, die verloren wurden.
ETC_20151001_015200	Schädelhieb!
ETC_20151001_015201	Stufe {Level}
ETC_20151001_015202	Einhändiges Schwert und Dolch ausrüsten
ETC_20151001_015203	Einhändiges Schwert und Zweitwaffe ausrüsten
ETC_20151001_015204	Armbrust und Dolch ausrüsten
ETC_20151001_015205	Einhändigen Speer und Dolch ausrüsten
ETC_20151001_015206	Einhändigen Speer und Zweitwaffe ausrüsten
ETC_20151001_015207	Stumpfen Dolch ausrüsten
ETC_20151001_015208	Stumpfe Zweitwaffe ausrüsten
ETC_20151001_015209	Pistole und Dolch ausrüsten
ETC_20151001_015210	Kann in Kristallbergwerk E1 genutzt werden
ETC_20151001_015211	Kann im Kristallbergwerk genutzt werden
ETC_20151001_015212	Minikarte -
ETC_20151001_015213	Minikarte +
ETC_20151001_015214	Chatmakro
ETC_20151001_015215	Quickslot ausführen
ETC_20151001_015216	Chat (Pad)
ETC_20151001_015217	Status
ETC_20151001_015218	Charakterinformationen
ETC_20151001_015219	Fertigkeiteninfo
ETC_20151001_015220	Questinfo
ETC_20151001_015221	Gesten
ETC_20151001_015222	Grundlegende Aktionen
ETC_20151001_015223	Systemmenü
ETC_20151001_015224	Zauberkundigen-Schamanenpuppe
ETC_20151001_015225	Schwarze Notiz
ETC_20151001_015226	Verstecktes Wandgemälde des Heiligtums
ETC_20151001_015227	Priest Pranas
ETC_20151001_015228	Verfolger Torvald
ETC_20151001_015229	Chaser Daramaus
ETC_20151001_015230	Priest Auranas
ETC_20151001_015231	Priest Draznie
ETC_20151001_015232	Priesterin Irma 1
ETC_20151001_015233	Priesterin Irma 2
ETC_20151001_015234	Priest Gelija
ETC_20151001_015235	Zurückgelassener Beutel der königlichen Wache
ETC_20151001_015236	Vorratskiste
ETC_20151001_015237	Ruklys-Geist des Armeeoffiziers
ETC_20151001_015238	Versteinerte königliche Wache
ETC_20151001_015239	Barrierekristall
ETC_20151001_015240	Rajakröten-Ei
ETC_20151001_015241	Rajatad-Ei
ETC_20151001_015242	Magischer Abwehrkreis
ETC_20151001_015243	Magischer Abwehrkreis
ETC_20151001_015244	Abwehrgerät fürs Schlachtfeld
ETC_20151001_015245	Dämonenflagge
ETC_20151001_015246	Burg Field_65_3
ETC_20151001_015247	Riesenfrucht Forest_34_2
ETC_20151001_015248	Mayor's Grandson
ETC_20151001_015249	Village Headman
ETC_20151001_015250	Village Resident
ETC_20151001_015251	Dievdirbys Widas
ETC_20151001_015252	Newly-Appointed Village Officer
ETC_20151001_015253	FreeDungeon_4_1
ETC_20151001_015254	Göttin-Zurückhaltegerät
ETC_20151001_015255	Vitalitätsabsobiergerät
ETC_20151001_015256	Kruvina-Unterdrücker
ETC_20151001_015257	Kruvina
ETC_20151001_015258	Kristallkugel der Göttin
ETC_20151001_015259	Die Riesenfrucht forest_32_3
ETC_20151001_015260	Die Riesenfrucht forest_32_4
ETC_20151001_015261	Das Tagebuch des Agatas
ETC_20151001_015262	Geheimnisvolle Siegelvorrichtung
ETC_20151001_015263	Steingrab
ETC_20151001_015264	Nijole
ETC_20151001_015265	PILGRIM_36_2_SQ_010 Quest starten
ETC_20151001_015266	PILGRIM_36_2_SQ_020 Quest abschließen
ETC_20151001_015267	PILGRIM_36_2_SQ_050 Quest abschließen
ETC_20151001_015268	PILGRIM_36_2_SQ_150 Quest starten
ETC_20151001_015269	Ein Kepa, das für einen Test vorübergehend dorthin gelegt wurde
ETC_20151001_015270	Pilger Matas' Kadaver
ETC_20151001_015271	Ratschlag zum Wiederherstellen der Aufzeichnungen
ETC_20151001_015272	Ratschlag zum Einsammeln der Aufzeichnungen
ETC_20151001_015273	PILGRIM_48_SQ_050 Questauslöser
ETC_20151001_015274	PILGRIM_48_SQ_060 Für die Quest
ETC_20151001_015275	Dungeon: Dornenrankenwald
ETC_20151001_015276	Kadaver des Soldaten
ETC_20151001_015277	1. Säule
ETC_20151001_015278	2. Säule
ETC_20151001_015279	3. Säule
ETC_20151001_015280	4. Säule zum Beschwören
ETC_20151001_015281	Farn Forest63_1
ETC_20151001_015282	Chaser Talbasi
ETC_20151001_015283	Chaser Sendal
ETC_20151001_015284	Chaser Zegaus
ETC_20151001_015285	Agent Larena
ETC_20151001_015286	Agent Orwen
ETC_20151001_015287	Agent Notres
ETC_20151001_015288	Agent Cherasia
ETC_20151001_015289	Agent Moren
ETC_20151001_015290	Chaser Ulysses
ETC_20151001_015291	Chaser Raitis
