QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20150317_000889	Strange, it was definitely working.
QUEST_LV_0100_20150317_000890	It was an ambush. {nl}We would have been in big trouble without your help.
QUEST_LV_0100_20150317_000891	You need the Seal of Space in order to enter the hidden sanctuary. {nl}It's hidden in the Sventove Central Altar, but I just hope it's not too late.
QUEST_LV_0100_20150317_000892	Many structures in the Tenet Church are placed to ward against the demons. {nl}Each one in itself is a small barrier that contributes to a huge barrier. {nl}
QUEST_LV_0100_20150317_000893	The most powerful barrier is on the 2nd floor. {nl}I heard that it can exert the greatest force when the Divine Sphere is there.
QUEST_LV_0100_20150317_000894	Gesti has made the first move. {nl}It will be difficult to approach her secretly.
QUEST_LV_0100_20150317_000895	We must change our plan. {nl}First, we'll need to go observe Gesti's actions. {nl}
QUEST_LV_0100_20150317_000896	Let's start by retaking the Bell Tower.
QUEST_LV_0100_20150317_000897	From here, we can see what Gesti is up to.
QUEST_LV_0100_20150317_000898	Alright, bring back the Seal of Space from the Sventove Central Altar. {nl}Can you do this?
QUEST_LV_0100_20150317_000899	You must realize that the revelation is hidden in the sanctuary. {nl}The Seal of Space is the single key that will get you to the sanctuary. {nl}
QUEST_LV_0100_20150317_000900	Not only can the Seal of Space get you to the sanctuary within the Tenet Church, {nl}it'll allow you to enter any location where the goddess have hid before.
QUEST_LV_0100_20150317_000901	The Seal of Space can only be used by the Revelator, so she won't be able to find the revelation {nl}right away. {nl}
QUEST_LV_0100_20150317_000902	But the enemy is the Demon Queen herself. Even the Paladin Master couldn't defeat her.{nl}We have to use the powers of the destroyed altar.
QUEST_LV_0100_20150317_000903	We can't do anything about the destroyed altar, but the fragments still have power. {nl}Gather the pieces and insert them into the 8 pillars of the Sventove Central Hall.
QUEST_LV_0100_20150317_000904	When you are done, I will be able to restrict Gesti through the power of the Divine Sphere and {nl}the church. It may be for a short while but that's the best option we have.
QUEST_LV_0100_20150317_000905	So you activated the Malda Altar? {nl}Now it will be safe to stay here for the time being. Good work.
QUEST_LV_0100_20150317_000906	Demons are going around the second floor searching every corner. {nl}Activating the Auka Altar will divert their attention.
QUEST_LV_0100_20150317_000907	I'm relieved you're beside me. {nl}I think it was a good thing that Laima chose you.
QUEST_LV_0100_20150317_000908	Thank you for your hardwork. {nl}When this is over, I plan to gather all brothers and drive them away at once.
QUEST_LV_0100_20150317_000909	I'll ring a bell to let you know when Gesti gets close to you, so please listen for it.
QUEST_LV_0100_20150317_000910	So you found the Seal of Space. {nl}Use the crest on the pillar beside me to go to the sanctuary. {nl}It is prepared for the Revelator only.
QUEST_LV_0100_20150317_000911	May the blessings of the goddess be with you.
QUEST_LV_0100_20150317_000912	So Gesti just ran away. {nl}Fine. Since you got the revelation, we've completed the mission. {nl}
QUEST_LV_0100_20150317_000913	So you are in search of Goddess Saule...{nl}The Iridescent Valley spoken of in the revelation {nl}should begin at Grassy Brookside located north of here.{nl}I bid thee farewell. I shall pray for the goddesses' blessings to be upon your path.
QUEST_LV_0100_20150317_000914	When you find the revelation, tell the Paladin Master of the story you've been through so far. {nl}May the blessings of the goddess be with you.
QUEST_LV_0100_20150317_000915	Seems like Gesti has not noticed yet. {nl}We better prepare the Divine Sphere.
QUEST_LV_0100_20150317_000916	All preparations have been made. {nl} The barriers of the church will soon weaken Gesti. {nl}
QUEST_LV_0100_20150317_000917	Gesti will be enough for you to handle once she's weakened. {nl}When Gesti is cornered, I will make the final strike with the Divine Sphere.
QUEST_LV_0100_20150317_000918	These are pieces of the barrier at Mazas Rest Place. {nl}Do not worry. There are ways to recover the barrier, so I'm sure it will be alright.
QUEST_LV_0100_20150317_000919	I didn't know the demons would use summoning circles to come through. {nl} I suggest removing them all before they siege us.
QUEST_LV_0100_20150317_000920	Even with this many demons, you still managed to make it through. {nl}You may be the Revelator, but that's still impressive. {nl}
QUEST_LV_0100_20150317_000921	It's the revelation. {nl}Cherish it and do not show it to anyone else. {nl}
QUEST_LV_0100_20150317_000922	Come on. Go to the Paladin Master. {nl}He will tell you the way you must go.
QUEST_LV_0100_20150317_000923	I asked my precious friend Algis to go to the Tenet Church. {nl}I won't lose to Gesti, but it is important to have some back up plan just in case.
QUEST_LV_0100_20150317_000924	This Divine Sphere was the weapon used against Gesti at Emerald Bluff.{nl}It has been passed down since the first Paladin.{nl}
QUEST_LV_0100_20150317_000925	In the kingdom, there are several valuable weapons aside from this Divine Sphere. {nl}Those weapons saved many lives on Medzio Diena four years ago.
QUEST_LV_0100_20150317_000926	Starting from now, I will focus on the Divine Sphere.{nl}In the meantime, please use your skills so that nothing can disturb me.
QUEST_LV_0100_20150317_000927	Sorry. My abilities weren't good enough. {nl}Gesti has now realized that the Holy Relic is not the revelation, and is probably heading {nl}straight to the church. {nl}
QUEST_LV_0100_20150317_000928	But this old body of mine does not follow my will anymore. {nl}Now I can only trust my old friend Algis and you. {nl}
QUEST_LV_0100_20150317_000929	Go. The Tenet Church is at the Fallen Tree Garden.{nl}Stop Gesti from gaining the revelation at all costs.
QUEST_LV_0100_20150317_000930	It is too much for me to handle alone without any help from the other brothers. {nl}I'd better use the Malda Altar. {nl}
QUEST_LV_0100_20150317_000931	Nearby demons will be branded when the Malda Altar is activated.{nl}Defeat the demons once they are branded.
QUEST_LV_0100_20150317_000932	We still have a lot to do here.{nl}The goddess told us to never give up.
QUEST_LV_0100_20150317_000933	The world still needs more experience. {nl}We probably wouldn't have made it this far without the help of the goddess.
QUEST_LV_0100_20150317_000934	Activating the Tree Guard Post Barrier is taking longer than I thought. {nl}We have no time, let's charge it with demon souls instead.
QUEST_LV_0100_20150317_000935	All souls are pure. So even if it's a demon's soul, it can still provide some divine power.
QUEST_LV_0100_20150317_000936	So the Tree Guard Post Barrier has been charged with demon souls, huh. {nl}It still needs some final touches for completion, but I'll take care of it from here. {nl}Great job.
QUEST_LV_0100_20150317_000937	It's amazing you can use the barrier like that. {nl}Even the Paladins did not know about that. {nl}
QUEST_LV_0100_20150317_000938	I am exhausted. I'd like to rest a little.{nl}Would you take care of the demons nearby to give me some time to recover?
QUEST_LV_0100_20150317_000939	Holding off against this many enemies is by itself a great feat. {nl}It's all thanks to the Paladin Master.
QUEST_LV_0100_20150317_000940	Even though he's still young, Kenneth is amazing. {nl}I think we can trust him a little more.
QUEST_LV_0100_20150317_000941	I have received an urgent message from the Watchers.{nl}A gigantic demon monster is coming this way.{nl}Quickly, follow me.{nl}
QUEST_LV_0100_20150317_000942	Biteregina, which used to live in the deep forest, has appeared here.{nl}It even built a hive at the upper side of Rojus Plateau. Since it's dangerous, can you defeat it?
QUEST_LV_0100_20150317_000943	Thank you so much!{nl}How did it come from such a far forest?{nl}Strange, huh?
QUEST_LV_0100_20150317_000944	I can't do anything since the Seedmias are attacking us from every direction.{nl}Can you defeat them?
QUEST_LV_0100_20150317_000945	I really hope those Seedmias don't hit me on the head with those flower buds. {nl}They look horrible.
QUEST_LV_0100_20150317_000946	I received a mysterious charm from the elders that will brainwash Pantos to stand on our side.{nl}Are you up for a challenge?{nl}
QUEST_LV_0100_20150317_000947	According to the elders, we are done with those Pantos.{nl}We can't continue the relationship anymore.
QUEST_LV_0100_20150317_000948	This barrier is impossible to open from the outside. {nl}Fortunately, the entrance to the basement looks secure. {nl}
QUEST_LV_0100_20150317_000949	However, it's too dangerous to enter the basement with the Divine Sphere. {nl}I'll wait here so you go to the 1st floor through the basement and open the barrier. {nl}
QUEST_LV_0100_20150317_000950	You have done what no other could easily do.{nl}The goddess must be proud of you.
QUEST_LV_0100_20150317_000951	I would like to say that my faith is like a first-class blade that can cut through these demons, {nl}but in reality it isn't that simple. I hope you'll help us some.
QUEST_LV_0100_20150317_000952	They must be defeated on sight.{nl}How are we supposed to protect the church otherwise?
QUEST_LV_0100_20150317_000953	Defeat the demons around the Tree Guard Post Barrier. {nl}The souls of those demons should be able to fill its divine powers a little. I'm counting on you!
QUEST_LV_0100_20150317_000954	Very good. Flowers in the fields should act like flowers in the fields.{nl}Don't you think so?
QUEST_LV_0100_20150317_000955	We are the people following the Paladin Master.{nl}We will defeat the people who disobey the goddess.{nl}
QUEST_LV_0100_20150317_000956	Everyone has their reasons for following him.{nl}Some of them received benefits from him and some of them were already Paladins like Algis.
QUEST_LV_0100_20150317_000957	Maybe the goddess knew it would happen and that's why she waited for the savior.{nl}I feel like I put a big burden on your shoulders.{nl}
QUEST_LV_0100_20150317_000958	Hasten your pursuit of Gesti.{nl}Tenet Church is in the Fallen Tree Garden.
QUEST_LV_0100_20150317_000959	This is the plan that has been passed on for hundreds of years since the first Paladin.{nl}We shall not fail this plan.
QUEST_LV_0100_20150317_000960	Please fit the pieces together at Ruklys' memorial in front of me while I prepare the rubbings.{nl}With you working with us, this should be easy. {nl}
QUEST_LV_0100_20150317_000961	I will follow you soon. Just a moment.
QUEST_LV_0100_20150317_000962	After we finish the rubbings, we can say farewell to this place.{nl}Can you help me a bit more?
QUEST_LV_0100_20150317_000963	The capital may already be in ruins, but I will protect Klaipeda.
QUEST_LV_0100_20150317_000964	To place all your might towards a devastating strike against any enemy who threaten{nl}the kingdom. That is how Highlanders fight in battle. {nl}
QUEST_LV_0100_20150317_000965	Good work. {nl}Honestly, I had my doubts, but the results seem to be fine. {nl}You just need to tell it like that to Kayetonas in Flower hill.
QUEST_LV_0100_20150317_000966	It looks like even the Auka Altar lost its powers. {nl}There were stories about its powers wiping out dozens of demons in the past.
QUEST_LV_0100_20150317_000967	It's hard to watch the Egnomes running around the Atgaila Chapel.{nl}Please clean up the Egnomes.
QUEST_LV_0100_20150317_000968	Many of the Paladin's treasures are also here. Do not let them fall into the hands of the demons.
QUEST_LV_0100_20150317_000969	After using the charm on the Pantos, hit them several times.{nl}Try that on the Pantos in Levanda Habitat.
